title,brand,category,price,date,rating,num_of_ratings,link
"Braun WK300 Multiquick 3 Kettle, Black",Brand: Braun,electric kettles,"2,499
                        
                         .",09/01/2023,4.2 out of 5 stars,"1,014 ratings",https://www.amazon.eg/-/en/Braun-WK300-Multiquick-Kettle-Black/dp/B005013GYQ/ref=sr_1_20?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-20
"Mienta Ek20920A - Stainless Steel Kettle, 1.7 Liters, Silver",Brand: Mienta,electric kettles,"1,570
                        
                         .",09/01/2023,4.6 out of 5 stars,37 ratings,https://www.amazon.eg/-/en/Mienta-Ek20920A-Stainless-Kettle-Liters/dp/B08WJPRTFD/ref=sr_1_21?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-21
"1200 W Electric Kettle (White, 1 L, LB-0808)",Brand: Generic,electric kettles,"320
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/1200-Electric-Kettle-White-LB-0808/dp/B09SDYVLV1/ref=sr_1_22?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-22
Stainless Steel Electric Kettle,Brand: Generic,electric kettles,"198
                         
                          .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Generic-Stainless-Steel-Electric-Kettle/dp/B097TWWSRF/ref=sr_1_23?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-23
"Kenwood ZJM01.AOBK Cordless Kettle, 1.7 Liters - Silver and Black (International Warranty)",Brand: Kenwood,electric kettles,"1,500
                             
                              .",09/01/2023,4.0 out of 5 stars,29 ratings,https://www.amazon.eg/-/en/Kenwood-ZJM01-AOBK-Cordless-Kettle-Liters/dp/B08WJJF8K5/ref=sr_1_24?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-24
Tornado TKS-2215 Stainless Steel Kettle- 1.5 Litre,Brand: Tornado,electric kettles,"664
                        
                         .",09/01/2023,4.1 out of 5 stars,52 ratings,https://www.amazon.eg/-/en/Tornado-TKS-2215-Stainless-Steel-Kettle/dp/B07MWSN81V/ref=sr_1_25?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-25
"Tornado TKP- 2117 Plastic Electric Kettle, 1.7 Liter -White",Brand: Tornado,electric kettles,"999
                        
                         .",09/01/2023,4.4 out of 5 stars,73 ratings,https://www.amazon.eg/-/en/Tornado-TKP-2117-Plastic-Electric/dp/B092TZGGJZ/ref=sr_1_26?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-26
"Black & Decker Dk40-B5 Stainless Steel Dome Kettle, 1.7 Liter - Silver",Brand: Black & Decker,electric kettles,"1,910
                        
                         .",09/01/2023,5.0 out of 5 stars,7 ratings,https://www.amazon.eg/-/en/Black-Decker-Dk40-B5-Stainless-Kettle/dp/B07NYZQGMS/ref=sr_1_27?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-27
"Kenwood SJM290 Stainless Steel Electric Kettle, 1.7 Liter",Brand: Kenwood,electric kettles,"1,910
                         
                          .",09/01/2023,5.0 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Kenwood-SJM290-Stainless-Electric-Kettle/dp/B01292F8YO/ref=sr_1_28?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-28
Xiaomi MiJia Smart Temperature Control Kettle - White,Brand: Xiaomi,electric kettles,"2,700
                         
                          .",09/01/2023,4.4 out of 5 stars,902 ratings,https://www.amazon.eg/-/en/Xiaomi-MiJia-Temperature-Control-Kettle/dp/B07DYGVHMH/ref=sr_1_29?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-29
Arzum - Kettle 1.7 L - Red - AR3067,Brand: Arzum,electric kettles,"457
                        
                         .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Arzum-Kettle-1-7-Red-AR3067/dp/B0957HVTNN/ref=sr_1_30?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-30
"HALO NATION ® Electric Glass Kettle Borosilicate Body with LED Illumination, 1.8 L Capacity - Electric Glass Kettle Glass , Borosilicate Body with LED Illumination (Transparent)",Brand: HALO NATION,electric kettles,"350
                         
                          .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/HALO-NATION-Borosilicate-Illumination-1-8/dp/B09P5LZNB2/ref=sr_1_31?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-31
"Sonai Kettle SH -3777, Red Color, 2200 Watt, 1.7 L",Brand: Sonai,electric kettles,"485
                             
                              .",09/01/2023,5.0 out of 5 stars,2 ratings,https://www.amazon.eg/-/en/Sonai-Kettle-3777-Red-Color/dp/B09VHDT3PG/ref=sr_1_32?qid=1673225029&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-32
"Sonai SH-3888 Electric Kettle, 2200 Watt - Black",Brand: Sonai,electric kettles,"525
                        
                         .",09/01/2023,5.0 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Sonai-SH-3888-Electric-Kettle-2200/dp/B09KVH5DML/ref=sr_1_33?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-33
"Mienta EK201520A Clear Electric Kettle, 1.7 Liters - Multi Color",Brand: Mienta,electric kettles,"1,799
                        
                         .",09/01/2023,4.4 out of 5 stars,31 ratings,https://www.amazon.eg/-/en/Mienta-EK201520A-Electric-Kettle-Liters/dp/B08WJLC3VN/ref=sr_1_34?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-34
"TORNADO Stainless Steel Kettle 1.8 Liter, 1850-2200 Watt In Red Color TKS-2218 R",Brand: Tornado,electric kettles,"579
                             
                              .",09/01/2023,4.0 out of 5 stars,32 ratings,https://www.amazon.eg/-/en/TORNADO-Stainless-Kettle-1850-2200-TKS-2218/dp/B091J52D3H/ref=sr_1_35?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-35
"Starget ST-1005 B Electric Kettle, 1.8 Liter - Black",Brand: Starget,electric kettles,"305
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Starget-ST-1005-Electric-Kettle-Liter/dp/B091CM39ZV/ref=sr_1_36?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-36
Stove Top Kettle 1 liter,Brand: Other,electric kettles,"375
                         
                          .",09/01/2023,4.1 out of 5 stars,12 ratings,https://www.amazon.eg/-/en/Stove-Top-Kettle-1-liter/dp/B091D8BLX3/ref=sr_1_37?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-37
JAC KETTLE NGK -04D 1.5L STAINLESS,Brand: Jac,electric kettles,"799
                        
                         .",09/01/2023,4.5 out of 5 stars,2 ratings,https://www.amazon.eg/-/en/JAC-KETTLE-04D-1-5L-STAINLESS/dp/B0119JRXZU/ref=sr_1_38?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-38
"Kenwood Electric Glass Kettle (1.7L, 2200W)",Brand: Kenwood,electric kettles,"1,720
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Kenwood-Electric-Glass-Kettle-2200W/dp/B09RVBR937/ref=sr_1_39?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-39
Black & Decker Travel Kettle Tr 250 Ja White Plastic Material item 5254,Brand: Black & Decker,electric kettles,"1,222
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Black-Decker-Travel-Plastic-Material/dp/B098TTLNYZ/ref=sr_1_40?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-40
Folding silicone kettle,Brand: Other,electric kettles,"170
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Other-Folding-silicone-kettle/dp/B091CWYWWD/ref=sr_1_41?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-41
Caso WK 2200 - electric kettles (50/60 Hz),Brand: Caso,electric kettles,"2,100
                        
                         .",09/01/2023,4.3 out of 5 stars,240 ratings,https://www.amazon.eg/-/en/Caso-WK-2200-electric-kettles/dp/B010TLUIC4/ref=sr_1_42?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-42
"Tornado TKP-2217-B Plastic Electric Kettle, 1.7 Liter - Black",Brand: Tornado,electric kettles,"579
                             
                              .",09/01/2023,4.7 out of 5 stars,21 ratings,https://www.amazon.eg/-/en/Tornado-TKP-2217-B-Plastic-Electric-Kettle/dp/B08WT18V76/ref=sr_1_43?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-43
Ariete 2864 Modern Wireless Electric Kettle 360 Degrees Automatic Shut-Off Water Level Indicator Thermometer 2000 W 1.7 L Red,Brand: Ariete,electric kettles,"3,685
                         
                          .",09/01/2023,4.6 out of 5 stars,147 ratings,https://www.amazon.eg/-/en/Ariete-Wireless-Automatic-Indicator-Thermometer/dp/B07X2YV68D/ref=sr_1_44?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-44
"Sonai SH-3888 Electric Kettle, 2200 Watt - Red",Brand: Sonai,electric kettles,"485
                        
                         .",09/01/2023,4.6 out of 5 stars,5 ratings,https://www.amazon.eg/-/en/Sonai-SH-3888-Electric-Kettle-2200/dp/B09KVH4KHJ/ref=sr_1_45?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-45
"Sokany SK-1027 Glass Kettle, 2200 Watts, 2.2 Liters",Brand: Generic,electric kettles,"499
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Sokany-SK-1027-Glass-Kettle-Liters/dp/B0BHKSBB5N/ref=sr_1_46?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-46
Sonifer SF-2037 Electric kettle 1.7 L silver,Brand: SONIFER,electric kettles,"921
                        
                         .",09/01/2023,5.0 out of 5 stars,2 ratings,https://www.amazon.eg/-/en/Sonifer-SF-2037-Electric-kettle-silver/dp/B0957CVXS7/ref=sr_1_47?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-47
Star Max Pro Stainless Steel kettle - 2200 watt Red,Brand: Star Max Pro,electric kettles,"399
                         
                          .",09/01/2023,4.3 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Star-Max-Pro-Stainless-kettle/dp/B09232NQLL/ref=sr_1_48?qid=1673225031&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-48
Sonifer SF-2037 Electric kettle 1.7 L silver,Brand: SONIFER,electric kettles,"921
                        
                         .",09/01/2023,5.0 out of 5 stars,2 ratings,https://www.amazon.eg/-/en/Sonifer-SF-2037-Electric-kettle-silver/dp/B0957CVXS7/ref=sr_1_49?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-49
Mienta - EK20820B - Kettle 1.7L Black,Brand: Mienta,electric kettles,"1,150
                             
                              .",09/01/2023,5.0 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Mienta-EK20820B-Kettle-1-7L-Black/dp/B091J5F22M/ref=sr_1_50?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-50
Kettel 1.5 liter Stainless Steel,Brand: Other,electric kettles,"190
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/Kettel-1-5-liter-Stainless-Steel/dp/B091CGR6BP/ref=sr_1_51?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-51
Black & Decker Travel Kettle5 White 0.5L,Brand: Black & Decker,electric kettles,"185
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/Black-Decker-Travel-Kettle5-White/dp/B083XJSPSD/ref=sr_1_52?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-52
"Mienta Electric Kettle (EK201520A, 1.7L, Multicolor)",Brand: Mienta,electric kettles,"1,450
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/Mienta-Electric-Kettle-EK201520A-Multicolor/dp/B0969BHVKD/ref=sr_1_53?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-53
DSP electric kettle KK1111 1.7 L 1850-2200w white,Brand: DSP,electric kettles,"478
                             
                              .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/DSP-electric-kettle-KK1111-1850-2200w/dp/B0979M17WP/ref=sr_1_54?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-54
"Sonai SH-3777 Electric Kettle, 2200 Watt - Black",Brand: Sonai,electric kettles,"399
                        
                         .",09/01/2023,4.6 out of 5 stars,3 ratings,https://www.amazon.eg/Sonai-SH-3777-Electric-Kettle-2200/dp/B09KVH2NBC/ref=sr_1_55?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-55
Electric Kettle 20 Liter,Brand: Other,electric kettles,"3,050
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Other-Electric-Kettle-20-Liter/dp/B091DC6RPW/ref=sr_1_56?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-56
"Sonai SH-2021 Electric Kettle, 1.7 Liter - White",Brand: Sonai,electric kettles,"675
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Sonai-SH-2021-Electric-Kettle-Liter/dp/B09KVG12T5/ref=sr_1_57?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-57
DSP Electric Plastic Kettle 1.7 Litre KK1111 ( International warranty ),Brand: DSP,electric kettles,"480
                        
                         .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/DSP-Electric-KK1111-International-warranty/dp/B08YY1F8GY/ref=sr_1_58?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-58
Kettle (Granite - Stainless Steel),Brand: Flamngo,electric kettles,"225
                         
                          .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/Flamngo-214-Kettle-Granite-Stainless/dp/B091J74DDN/ref=sr_1_59?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-59
El Dahan Kettle with Bakelite Handle - 14 centimeters - Silver,Brand: El Dahan,electric kettles,"143
                         
                          .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/El-Dahan-Kettle-Bakelite-Handle/dp/B08WJPVN9T/ref=sr_1_60?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-60
"Arion AR-1763 Electric Kettle, Multi Color",Brand: Arion,electric kettles,"479
                         
                          .",09/01/2023,4.4 out of 5 stars,7 ratings,https://www.amazon.eg/-/en/Arion-AR-1763-Electric-Kettle-Multi/dp/B091J8KC4J/ref=sr_1_61?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-61
"Tefal KO151426 Kettle Delphini Vision - 1.5 L, Blue",Brand: Tefal,electric kettles,"595
                        
                         .",09/01/2023,4.0 out of 5 stars,2 ratings,https://www.amazon.eg/Tefal-KO151426-Kettle-Delphini-Vision/dp/B08YY2MQPT/ref=sr_1_62?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-62
"Hario Gooseneck Coffee Kettle 'Buono', Stovetop, 1.2L, Stainless Steel, Silver",Brand: HARIO,electric kettles,"400
                         
                          .",09/01/2023,4.5 out of 5 stars,"9,341 ratings",https://www.amazon.eg/-/en/Gooseneck-Coffee-Kettle-Stovetop-Stainless/dp/B000IGOXLS/ref=sr_1_63?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-63
10 Liter Electric Kettle Stainless Steel,Brand: NASO Steel,electric kettles,"2,399
                             
                              .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Liter-Electric-Kettle-Stainless-Steel/dp/B09B8YDSRJ/ref=sr_1_64?qid=1673225033&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-64
Panasonic NC-SK1 Electric Kettle Steel Black,Brand: Panasonic,electric kettles,"2,800
                        
                         .",09/01/2023,4.5 out of 5 stars,4 ratings,https://www.amazon.eg/-/en/Panasonic-NC-SK1-Electric-Kettle-Steel-Black/dp/B07MQMTRMV/ref=sr_1_65?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-65
Stainless Sonai Kettle 1.7 L - Sonai,Brand: Sonai,electric kettles,"699
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Stainless-Sonai-Kettle-1-7/dp/B091K31Q8K/ref=sr_1_66?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-66
Mienta - QUARTZ Kettle - EK201620A - 2150W,Brand: Mienta,electric kettles,"1,275
                        
                         .",09/01/2023,4.6 out of 5 stars,9 ratings,https://www.amazon.eg/Mienta-QUARTZ-Kettle-EK201620A-2150W/dp/B09DXP3LCD/ref=sr_1_67?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-67
"Mienta Stainless Steel Kettle, 1.7L",Brand: Mienta,electric kettles,"2,199
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Mienta-Stainless-Steel-Kettle-1-7L/dp/B0968XWL7P/ref=sr_1_68?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-68
Jac Kettle NGK-11D - Silver,Brand: Jac,electric kettles,"600
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Jac-NGK-11D-Kettle-Silver/dp/B091J5R35D/ref=sr_1_69?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-69
Mienta EK20720A Electric Kettle - 1.7 L,Brand: Mienta,electric kettles,"1,275
                             
                              .",09/01/2023,5.0 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Mienta-EK20720A-Electric-Kettle-1-7/dp/B07MX38NY3/ref=sr_1_70?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-70
Alcatel Stainless Steel - 2 Liter -,Brand: Generic,electric kettles,"225
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/Alcatel-Stainless-Steel-Liter/dp/B09YBCVT1S/ref=sr_1_71?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-71
Nouval Vite Kettle Stainless 1.7 Liter,Brand: Nouval,electric kettles,"495
                        
                         .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Nouval-Vite-Kettle-Stainless-Liter/dp/B096L8KKST/ref=sr_1_72?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-72
Arzum - stainless Kettle 1.7 L - Silver - AR3074,Brand: Arzum,electric kettles,"605
                             
                              .",09/01/2023,4.2 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Arzum-stainless-Kettle-Silver-AR3074/dp/B0957MC1WY/ref=sr_1_73?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-73
Braun Electric Cordless Kettle WK311ONYX,Brand: Braun,electric kettles,"2,100
                         
                          .",09/01/2023,5.0 out of 5 stars,2 ratings,https://www.amazon.eg/Braun-Electric-Cordless-Kettle-WK311ONYX/dp/B08538FHMY/ref=sr_1_74?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-74
"Orist Electric Kettle with Tray, 0.8 Liter",Brand: Orist,electric kettles,"2,814
                        
                         .",09/01/2023,4.1 out of 5 stars,2 ratings,https://www.amazon.eg/Orist-Electric-Kettle-Tray-Liter/dp/B09NQW6XFH/ref=sr_1_75?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-75
"Starget ST-1004 B Electric Kettle, 2 Liters - Black",Brand: Starget,electric kettles,"460
                         
                          .",09/01/2023,4.6 out of 5 stars,4 ratings,https://www.amazon.eg/Starget-ST-1004-Electric-Kettle-Liters/dp/B09233J4RS/ref=sr_1_76?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-76
"Mienta EK201420A Traveller ll Electric Kettle, 1 Liter",Brand: Mienta,electric kettles,"1,476
                        
                         .",09/01/2023,4.2 out of 5 stars,9 ratings,https://www.amazon.eg/-/en/Mienta-EK201420A-Traveller-Electric-Kettle/dp/B08WJL6D95/ref=sr_1_77?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-77
Mienta EK201320A Electric Kettle 1.7 Liter - 2150 Watts,Brand: Mienta,electric kettles,"1,376
                        
                         .",09/01/2023,4.0 out of 5 stars,3 ratings,https://www.amazon.eg/Mienta-EK201320A-Electric-Kettle-Liter/dp/B08WJQ2XWG/ref=sr_1_78?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-78
"Sokany FK-1621A-2 Plastic Kettle, 1850 Watts, 1.7 liters (International warranty)",Brand: Sokany,electric kettles,"439
                             
                              .",09/01/2023,4.5 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Sokany-FK-1621A-2-Plastic-International-warranty/dp/B08XS4RMVC/ref=sr_1_79?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-79
Zada ZKT-200 Plastic Electric Kettle - 2 Liters,Brand: Zada,electric kettles,"460
                             
                              .",09/01/2023,5.0 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Zada-ZKT-200-Plastic-Electric-Kettle/dp/B097DLMYMK/ref=sr_1_80?qid=1673225035&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-80
Media Tech Mt-K109 Kettle Stainless Steel 1.7 Liters - Silver,Brand: Media Tech,electric kettles,"660
                             
                              .",09/01/2023,4.2 out of 5 stars,6 ratings,https://www.amazon.eg/-/en/Media-Tech-Mt-K109-Kettle-Stainless/dp/B07NDNDYDX/ref=sr_1_81?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-81
"Profi Cook WKS 1190 kettle schnurlos Glas, stainless steel",Brand: Profi Cook,electric kettles,"1,370
                        
                         .",09/01/2023,4.1 out of 5 stars,97 ratings,https://www.amazon.eg/Profi-Cook-kettle-schnurlos-stainless/dp/B084CHTYJF/ref=sr_1_82?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-82
"Kenwood SKM110 Brushed Stainless Steel Kettle 1.6 litre, 2200 watt",Brand: Kenwood,electric kettles,"1,500
                             
                              .",09/01/2023,5.0 out of 5 stars,4 ratings,https://www.amazon.eg/-/en/Kenwood-SKM110-Brushed-Stainless-Kettle/dp/B085PSPH5S/ref=sr_1_83?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-83
"Jac Electric Kettle (NGK-05D, Silver)",Brand: Jac,electric kettles,"339
                         
                          .",09/01/2023,4.1 out of 5 stars,3 ratings,https://www.amazon.eg/-/en/Jac-Electric-Kettle-NGK-05D-Silver/dp/B0922Z4V6T/ref=sr_1_84?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-84
Dream DRGK-2019 Glass Kettle 1.8 Liters - Silver Clear,Brand: Dream,electric kettles,"419
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Dream-DRGK-2019-Glass-Kettle-Liters/dp/B098TYKCMR/ref=sr_1_85?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-85
"Braun Electric Kettle , 1.7 Liter , Silver",Brand: Braun,electric kettles,"2,499
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Braun-Electric-Kettle-Liter-Silver/dp/B00M4D1ZPA/ref=sr_1_86?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-86
"TORNADO Stainless Steel Kettle 1.8 Liter , 1850-2200 Watt In White Color TKS-2218 W",Brand: Tornado,electric kettles,"799
                         
                          .",09/01/2023,5.0 out of 5 stars,2 ratings,https://www.amazon.eg/-/en/TORNADO-Stainless-Kettle-1850-2200-TKS-2218/dp/B091J4MMH7/ref=sr_1_87?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-87
Sinbo Stm-5812 Tea Machine 1800w black,Brand: Sinbo,electric kettles,"660
                             
                              .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Sinbo-Stm-5812-Machine-1800w-black/dp/B09BP5WYV3/ref=sr_1_88?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-88
"Black & Decker 2200 Watts Kettle - Silver, Jc400-B5, Stainless Steel Material",Brand: Black & Decker,electric kettles,"1,619
                             
                              .",09/01/2023,4.3 out of 5 stars,48 ratings,https://www.amazon.eg/-/en/Black-Decker-2200-Watts-Kettle/dp/B012WA4N0S/ref=sr_1_89?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-89
Kumtel Glass Kettle - 1.8L,Brand: Kumtel,electric kettles,"490
                        
                         .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/Kumtel-Glass-Kettle-1-8L/dp/B098PGTJ42/ref=sr_1_90?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-90
1.8L Stainless Steel Kettle,Brand: Generic,electric kettles,"414
                         
                          .",09/01/2023,4.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Generic-1-8L-Stainless-Steel-Kettle/dp/B09B9KVF3L/ref=sr_1_91?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-91
"Kumetal stainless kettle HHB1770 1.7 liters, silver",Brand: Kumtel,electric kettles,"498
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Kumetal-stainless-kettle-HHB1770-liters/dp/B095XWQJJC/ref=sr_1_92?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-92
Mienta EK201220A Belle Kettle 2150W - White,Brand: Mienta,electric kettles,"1,450
                         
                          .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Mienta-EK201220A-Belle-Kettle-2150W/dp/B091CJT7DJ/ref=sr_1_93?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-93
"Home K927 Stainless Steel Electric Kettle, 1.7 Liter - Silver",Brand: Home,electric kettles,"660
                             
                              .",09/01/2023,5.0 out of 5 stars,1 rating,https://www.amazon.eg/-/en/Home-K927-Stainless-Electric-Kettle/dp/B08WJPV1VX/ref=sr_1_94?qid=1673225037&refinements=p_72%3A21909187031&rnid=21863961031&s=home-garden&sr=1-94
